Date,Dredge Presence,Number of Dredging days,Week,SITE (e.g. R2N1-RR),Transect (e.g. R2N1-RR-1),Surveyor,Category,Subcategory,Total Count,Density (colonies/m2),Depth (ft),Bare Substrate,Hard Bottom,Sand,Rubble,Sedimentation,Tagged Coral (Y/N),Coral ID,Meter Mark (to cm),Left/Right,Max Diameter (cm),Height (cm),Length (cm),Condition Score     (0-1),Cumulative Condition Score,Condition Code,Comments,Condition code QA/QC (0-1),Condition QA/QC,Comments QA/QC
11/19/13,0,0,1,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Stephanocoenia intersepta,3,0.15,31,,,,,,N,,,,5,,,0,0,,,,,
11/19/13,0,0,1,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Stephanocoenia intersepta,2,0.1,31,,,,,,N,,,,6,,,0,0,,,,,
11/19/13,0,0,1,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,31,,,,,,N,,,,20,,,0,0,,,,,
11/19/13,0,0,1,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,31,,,,,,N,,,,4,,,0,0,,,,,
11/19/13,0,0,1,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,31,,,,,,N,,,,9,,,0,0,,,,,
11/19/13,0,0,1,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,31,,,,,,N,,,,10,,,0,0,,,,,
11/19/13,0,0,1,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,31,,,,,,N,,,,15,,,0,0,,,,,
11/19/13,0,0,1,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Montastraea cavernosa,1,0.05,31,,,,,,N,,,,16,,,0,0,,,,,
11/19/13,0,0,1,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Montastraea cavernosa,1,0.05,31,,,,,,N,,,,45,,,1,1,CD,Clio,,,
11/19/13,0,0,1,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Porites porites,1,0.05,31,,,,,,N,,,,8,,,0,0,,,,,
11/19/13,0,0,1,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Porites astreoides,1,0.05,31,,,,,,N,,,,10,,,1,1,FB,Bites,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Meandrina meandrites,1,0.05,31,,,,,,Y,1,0,L,10,,,0,0,,,0,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,31,,,,,,Y,2,2.6,R,22,,,0,0,,,1,PE,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,31,,,,,,Y,3,10.8,L,29,,,0,0,,,0,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,31,,,,,,Y,4,11.1,R,9,,,0,0,,,0,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,31,,,,,,Y,5,12.2,R,36,,,0,0,SED,Tiny sed,1,SA,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,31,,,,,,Y,6,13.7,L,14,,,0,0,,,0,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Dichocoenia stokesii,1,0.05,31,,,,,,Y,7,16.4,L,9,,,0,0,,,0,SED,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,31,,,,,,Y,8,16.9,L,18,,,0,0,,,0,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Dichocoenia stokesii,1,0.05,31,,,,,,Y,9,17.7,L,4,,,0,0,,,0,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,31,,,,,,Y,10,19.7,R,24,,,0,0,,1 small bite - recovering,0,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Dichocoenia stokesii,2,0.1,31,,,,,,N,,,,3,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Dichocoenia stokesii,2,0.1,31,,,,,,N,,,,5,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,3,0.15,31,,,,,,N,,,,4,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,3,0.15,31,,,,,,N,,,,5,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,31,,,,,,N,,,,8,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,31,,,,,,N,,,,12,,,1,1,,Toppled,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,2,0.1,31,,,,,,N,,,,6,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,31,,,,,,N,,,,3,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Agaricia agaricites,1,0.05,31,,,,,,N,,,,6,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,31,,,,,,N,,,,3,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,31,,,,,,N,,,,4,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,31,,,,,,N,,,,15,,,1,1,,Receeding tissue,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Porites porites,1,0.05,31,,,,,,N,,,,6,,,1,1,FB,FB,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Porites porites,1,0.05,31,,,,,,N,,,,6,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Porites porites,1,0.05,31,,,,,,N,,,,10,,,1,1,FB,FB,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Porites porites,1,0.05,31,,,,,,N,,,,5,,,0,0,,,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Porites astreoides,1,0.05,31,,,,,,N,,,,7,,,1,1,M,M,,,
11/20/13,1,1,1,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Porites astreoides,1,0.05,31,,,,,,N,,,,6,,,1,1,M,M,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Porites astreoides,1,0.05,26,,,,,,Y,1,,,,,,0,0,,,1,FB,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Solenastrea bournoni,1,0.05,26,,,,,,Y,2,,,,,,1,1,,Receeding Tissue,1,UPM,RECEEDING TISSUE
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,26,,,,,,Y,3,,,,,,0,0,SED,Light sed,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,Y,4,,,,,,1,1,PE,Polyps extended,1,PE,DIVER NOTED PE
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Solenastrea bournoni,1,0.05,26,,,,,,Y,5,,,,,,1,1,FB,Bites otherwise ok,1,FB,MOTTLED
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Meandrina meandrites,1,0.05,26,,,,,,Y,6,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,26,,,,,,Y,7,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Solenastrea bournoni,1,0.05,26,,,,,,Y,8,,,,,,0,0,,Some green discoloration on edges,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,Y,9,,,,,,1,1,PE,Polyps extended,1,PE,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,Y,10,,,,,,1,1,CD,Cliona,1,CD,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Dichocoenia stokesii,2,0.1,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Meandrina meandrites,2,0.1,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Siderastrea siderea,11,0.55,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,26,,,,,,N,,,,,,,1,1,CD,Cliona,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Agaricia agaricites,1,0.05,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Solenastrea bournoni,1,0.05,26,,,,,,N,,,,,,,1,1,PB,Partially bleached,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Solenastrea bournoni,1,0.05,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Stephanocoenia intersepta,4,0.2,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Stephanocoenia intersepta,3,0.15,26,,,,,,N,,,,,,,1,3,PB,Partially bleached,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,26,,,,,,N,,,,,,,1,1,UD,Unknown Disease,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Montastraea cavernosa,2,0.1,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Porites porites,1,0.05,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-1,BG,Scleractinian,Orbicella franksi,1,0.05,26,,,,,,N,,,,,,,1,1,CD,Cliona,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,Y,1,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Colpophyllia natans,1,0.05,26,,,,,,Y,2,,,,,,1,1,CD,Cliona,1,CD,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,Y,3,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,26,,,,,,Y,4,,,,,,1,1,FB,Small bites,1,FB,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,26,,,,,,Y,5,,,,,,0,0,,,1,PE,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,Y,6,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,26,,,,,,Y,7,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,Y,8,,,,,,0,0,,,1,PE/UPM,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,26,,,,,,Y,9,,,,,,1,1,PO,Palythoa Competition,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,26,,,,,,Y,10,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Siderastrea siderea,8,0.4,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,26,,,,,,N,,,,,,,1,1,FB,Bites,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,26,,,,,,N,,,,,,,1,1,CD,Cliona,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Agaricia agaricites,3,0.15,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Stephanocoenia intersepta,7,0.35,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,26,,,,,,N,,,,,,,1,1,CD,Cliona,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,N,,,,,,,1,1,PB,Partially bleached,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,N,,,,,,,1,1,CD,Cliona,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-2,BG,Scleractinian,Porites astreoides,1,0.05,26,,,,,,N,,,,,,,1,1,FB,Bites,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Meandrina meandrites,1,0.05,26,,,,,,Y,1,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,Y,2,,,,,,0,0,,Possible receeding tissue,1,UPM,RECEEDING MARGIN
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,Y,3,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,26,,,,,,Y,4,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,Y,5,,,,,,0,0,SED,SED - light,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,26,,,,,,Y,6,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Dichocoenia stokesii,1,0.05,26,,,,,,Y,7,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,26,,,,,,Y,8,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Dichocoenia stokesii,1,0.05,26,,,,,,Y,9,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,Y,10,,,,,,0,0,,,0,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Dichocoenia stokesii,5,0.25,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Meandrina meandrites,1,0.05,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea radians,2,0.1,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,17,0.85,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,26,,,,,,N,,,,,,,1,1,CD,Cliona,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Solenastrea bournoni,1,0.05,26,,,,,,N,,,,,,,1,1,,Receeding Tissue,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Stephanocoenia intersepta,5,0.25,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,2,0.1,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,N,,,,,,,1,1,,Receeding Tissue,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,26,,,,,,N,,,,,,,1,1,P ,Pale,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Porites porites,3,0.15,26,,,,,,N,,,,,,,0,0,,,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Porites porites,1,0.05,26,,,,,,N,,,,,,,1,1,FB,Bites,,,
12/2/13,1,12,2,R2NC3-LR,R2NC3-LR-3,BG,Scleractinian,Porites astreoides,1,0.05,26,,,,,,N,,,,,,,1,1,FB,Bites,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Porites astreoides,1,0.05,28,,,,,,Y,1,,,,,,0,0,,Finger Sponge in middle,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Solenastrea bournoni,1,0.05,28,,,,,,Y,2,,,,,,0,0,,Deadbase,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Siderastrea siderea,1,0.05,28,,,,,,Y,3,,,,,,0,0,,,0,SED,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,Y,4,,,,,,0,0,,,0,,MOTTLED
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Solenastrea bournoni,1,0.05,28,,,,,,Y,5,,,,,,0,0,,Deadbase,1,UD,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Meandrina meandrites,1,0.05,28,,,,,,Y,6,,,,,,0,0,,Dead patch,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Siderastrea siderea,1,0.05,28,,,,,,Y,7,,,,,,0,0,,,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Solenastrea bournoni,1,0.05,28,,,,,,Y,8,,,,,,0,0,,Deadbase,1,UD,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,Y,9,,,,,,0,0,,,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,Y,10,,,,,,0,0,,Deadbase,1,CD,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Dichocoenia stokesii,2,0.1,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Meandrina meandrites,1,0.05,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Siderastrea siderea,1,0.05,28,,,,,,N,,,,,,,1,1,CD,CD,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Siderastrea siderea,8,0.4,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Solenastrea bournoni,1,0.05,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Solenastrea bournoni,1,0.05,28,,,,,,N,,,,,,,1,1,B,B,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Stephanocoenia intersepta,5,0.25,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Stephanocoenia intersepta,1,0.05,28,,,,,,N,,,,,,,1,1,B,B,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Montastraea cavernosa,2,0.1,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Colpophyllia natans,1,0.05,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Porites astreoides,1,0.05,28,,,,,,N,,,,,,,1,1,FB,FB,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-1,WFP,Scleractinian,Oculina diffusa,1,0.05,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,Y,1,,,,,,0,0,,Deadbase,1,UPM,RECEEDING MARGIN
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Colpophyllia natans,1,0.05,28,,,,,,Y,2,,,,,,0,0,,"Living base, dead top",0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,Y,3,,,,,,0,0,,Sponge surrounded,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Solenastrea bournoni,1,0.05,28,,,,,,Y,4,,,,,,0,0,,Deadbase,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Solenastrea bournoni,1,0.05,28,,,,,,Y,5,,,,,,0,0,,,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,Y,6,,,,,,0,0,,Small dead sp.ot,1,UPM,RECEEDING MARGIN
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Solenastrea bournoni,1,0.05,28,,,,,,Y,7,,,,,,0,0,,,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,Y,8,,,,,,0,0,,Dead Patches,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Siderastrea siderea,1,0.05,28,,,,,,Y,9,,,,,,1,1,,Encrusting Palythoa,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Solenastrea bournoni,1,0.05,28,,,,,,Y,10,,,,,,0,0,,encrusting octos at base,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Siderastrea siderea,3,0.15,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Siderastrea siderea,1,0.05,28,,,,,,N,,,,,,,1,1,CD,CD,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Siderastrea siderea,1,0.05,28,,,,,,N,,,,,,,1,1,B,B,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Solenastrea bournoni,1,0.05,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Stephanocoenia intersepta,3,0.15,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,N,,,,,,,1,1,CD,CD,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,N,,,,,,,1,1,CD,CD,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Porites astreoides,1,0.05,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Siderastrea siderea,3,0.15,28,,,,,,N,,,,,,,0,0,,,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-2,WFP,Scleractinian,Porites porites,1,0.05,28,,,,,,N,,,,,,,1,1,FB,FB,,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-3,WFP,Scleractinian,Meandrina meandrites,1,0.05,28,,,,,,Y,1,,,,,,0,0,,,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-3,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,Y,2,,,,,,0,0,,Deadbase,1,PE,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-3,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,Y,3,,,,,,0,0,,,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-3,WFP,Scleractinian,Stephanocoenia intersepta,1,0.05,28,,,,,,Y,4,,,,,,0,0,,,1,PE,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-3,WFP,Scleractinian,Montastraea cavernosa,1,0.05,28,,,,,,Y,5,,,,,,0,0,,,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,28,,,,,,Y,6,,,,,,0,0,,,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-3,WFP,Scleractinian,Dichocoenia stokesii,1,0.05,28,,,,,,Y,7,,,,,,0,0,,,1,UPM,RECEEDING MARGIN
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,28,,,,,,Y,8,,,,,,0,0,,Deadbase,0,,
12/10/13,1,20,3,R2NC3-LR,R2NC3-LR-3,WFP,Scleractinian,Dichocoenia stokesii,1,0.05,28,,,,,,Y,9,,,,,,0,0,,,0,,
